ADDRESS,STREET NUMBER,STREET,APARTMENT,CITY,COUNTY,STATE,ZIP CODE,LIST PRICE,PRIOR PRICE,PRIOR PRICE DATE,CHANGE FROM PRIOR PRICE ($),CHANGE FROM PRIOR PRICE (%),ORIGINAL PRICE,ORIGINAL PRICE DATE,CHANGE FROM ORIGINAL PRICE ($),CHANGE FROM ORIGINAL PRICE (%),SALE PRICE,SALE DATE,STATUS,LISTING TYPE,PROPERTY TYPE,BEDS,FULL BATHS,PARTIAL BATHS,SQ FT,PRICE/SQFT,LOT SIZE,YEAR BUILT,NEIGHBORHOOD,DESCRIPTION,PRIMARY PHOTO,NUMBER OF PHOTOS,VIRTUAL TOUR,MY NOTES,DATE SAVED,MLS ID,DAYS ON TRULIA,URL,AGENT NAME,AGENT EMAIL,AGENT PHONE,BROKER NAME,PROVIDED BY,LISTING SOURCE URL,OPEN HOUSE DATE (1),OPEN HOUSE TIME (1),OPEN HOUSE END TIME (1),OPEN HOUSE DATE (2),OPEN HOUSE START TIME (2),OPEN HOUSE END TIME (2),OPEN HOUSE DATE (3),OPEN HOUSE START TIME (3),OPEN HOUSE END TIME (3)
      20745 SW Houston Dr Sherwood OR 97140,20745,SW Houston Dr,,Sherwood,Washington,OR,97140,269000,$274900,Apr 12 2014,-$5900,-2.1%,$282000,Jan 24 2014,-$13000,-4.6%,,Aug 29th 2006,Active Contingent,Resale,Single-Family Home,3,2,0,1988,135.31187,6 534 sqft,1991,,,,,http://www.zingding.com/6686675/mls,,2014-04-13 02:04:25,14171184,106,http://www.trulia.com/property/3007021559-20745-SW-Houston-Dr-Sherwood-OR-97140,Rachel Russell,rachelrussell@cbseal.com,(503) 329-7813,,Coldwell Banker Barbara Sue Seal Properties,http://listings.listhub.net/pages/SEAL/33727267/?channel=trulia,,,,,,,,,
      6512 SW Taylors Ferry Rd Tigard OR 97223,6512,SW Taylors Ferry Rd,,Tigard,Washington,OR,97223,374900,$384500,Apr 19 2014,-$9600,-2.5%,$385000,Mar 29 2014,-$10100,-2.6%,,,For Sale,Resale,Single-Family Home,3,2,1,2160,173.56482,8 712 sqft,1997,,*OPEN 1-4p SAT May 3rd* Beautiful home in peaceful setting at end of private road. Vaulted ceilings light bright well maintained. Greatroom w/hardwoods skylights fireplace built-ins. Spacious beautifully updated kitchen. Wonderful vaulted master suite. Great storage throughout. Large fenced yard with raised beds and huge deck. Great location with easy city access but Washington County taxes!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/d/9/b/9/picture-uh=8d489a496649f8ef2e558249e123be87-ps=d9b986703e6c842532359222b7f8a.jpg,16,,,2014-04-12 03:30:56,14396152,42,http://www.trulia.com/property/1043469122-6512-SW-Taylors-Ferry-Rd-Tigard-OR-97223,Danna Freeman,danna@dannafreeman.com,(503) 307-4283,,Premiere Property Group,http://listings.listhub.net/pages/RMLSOR/14396152/?channel=trulia,,,,,,,,,
      14634 SE Natalya St Happy Valley OR 97086,14634,SE Natalya St,,Happy Valley,Clackamas,OR,97086,394900,$399900,Apr 10 2014,-$5000,-1.3%,$399900,Mar 25 2014,-$5000,-1.3%,,,For Sale,Resale,Single-Family Home,5,3,1,3085,128.00648,,2006,,Fantastic 5 bedroom + Den /3.1 bath home w/incredible territorial valley views. Custom Maple cabinets stainless appliances granite & engineered hardwood floors in the kitchen. Spacious vaulted master suite featuring fireplace views oversized walk-in closet & soak tub. 5th BD on lower level w/private bathroom & huge bonus room. Great for entertaining. Many parks w/in a few blocks: basketball nature walk & playground,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/6/6/3/1/picture-uh=8ee317525159bfbaa776e1c1ab22eaeb-ps=66314bba045ee8fda8f3f0b9165036.jpg,16,,,2014-04-11 02:23:37,14562576,46,http://www.trulia.com/property/18865964-14634-SE-Natalya-St-Happy-Valley-OR-97086,Annie Smith,annie@bhgpartners.com,5037052361,,Better Homes and Gardens Real Estate Realty Partners,http://listhub.bhgrealestate.com/pages/RFGBHG/4292869/?channel=trulia,,,,,,,,,
      2444 Donegal Ct West Linn OR 97068,2444,Donegal Ct,,West Linn,Clackamas,OR,97068,318800,$328900,May 1 2014,-$10100,-3.1%,$339000,Mar 15 2014,-$20200,-6%,,,For Sale,Resale,Single-Family Home,3,2,0,1596,199.74937,10 454 sqft,1977,Willamette,OPEN HOUSE Sunday May 11th 1-4pm 1 level Ranch Living Room~Dining Room with Fireplace look out large picture window to the cul-de-sac. Open Kitchen with new cabinetry eat-in bar to Family Room with fireplace/insert and slider to the large fenced backyard with covered deck. New floors throughout most of the home. Master Bedroom/Bath with plenty of closet space 2 additional bedrooms with new carpet.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/d/e/6/0/picture-uh=6c9e5149f558129de73bfd5bdb82a57-ps=de6050f6f8b1117ad97c72ed4a01a56.jpg,13,http://tour.circlepix.com/home/NLK8JX,,2014-04-11 02:22:37,14011436,56,http://www.trulia.com/property/3149034839-2444-Donegal-Ct-West-Linn-OR-97068,Theresa Crough,tnc@windermere.com,(503) 928-6306,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/23284904/?channel=trulia,,,,,,,,,
      3202 SE Lake Rd Milwaukie OR 97222,3202,SE Lake Rd,,Milwaukie,Clackamas,OR,97222,324900,,,,,,,,,,,Active Contingent,Resale,Single-Family Home,3,2,0,3114,104.33526,0.37 acres,1941,Lake Road,,,,,,2014-04-11 02:21:35,14448473,30,http://www.trulia.com/property/3151882885-3202-SE-Lake-Rd-Milwaukie-OR-97222,Jean Beymer,jeanbeymer@hotmail.com,(503) 799-6111,,Coldwell Banker Barbara Sue Seal Properties,http://listings.listhub.net/pages/SEAL/33775453/?channel=trulia,,,,,,,,,
      12250 SE 162nd Ave Happy Valley OR 97086,12250,SE 162nd Ave,,Happy Valley,Clackamas,OR,97086,445000,,,,,,,,,,May 28th 2009,Pending,Resale,Single-Family Home,4,3,,3996,111.36136,,1992,,OPEN SATURDAY 4/12 and SUNDAY 4/13 FROM 12-3. Featuring many high-end upgrades this home is truly better than new. From the large open kitchen and its slab granite countertops to the family room with custom built-ins and a gas fireplace the main level is perfect for entertaining. Step outside to the spacious private backyard to BBQ or just enjoy the weather. A fantastic home both in and out. 4th bedroom could be huge bonus room.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/d/0/0/5/picture-uh=b58f7cf493144465857c3e41a4e16-ps=d005ecfb3a6f333ebf02b5bc8995ad.jpg,15,http://www.circlepix.com/tour/blaze/?tourId=1919410&version=unbranded,,2014-04-11 02:21:18,14289312,30,http://www.trulia.com/property/3151965426-12250-SE-162nd-Ave-Happy-Valley-OR-97086,David McGrew,dmcgrew@johnlscott.com,(503) 819-9562,,John L. Scott Real Estate,http://www.dmcgrew.johnlscott.com#tr977568,,,,,,,,,
      2248 Valley View Dr West Linn OR 97068,2248,Valley View Dr,,West Linn,Clackamas,OR,97068,449900,,,,,,,,,,,For Sale,Resale,Single-Family Home,5,2,1,3006,149.66733,0.26 acres,1978,Marylhurst,This home lives to entertain! Main level open & flowing floor-plan w/warm colors hardwood floors & clean lines; kitchen-central w/granite counters beautiful cabinetry & Electrolux stainless appliances. Wrap-around treated deck w/BBQ area & peek-a-boo Mt. Hood view! Lower level bedrooms; 5th bedroom or Bonus; privacy master suite w/walk-in closet & patio. Newer carpet RV parking (in back)& neighborhood pool membership available,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/3/e/a/a/picture-uh=f8db14ad9ef5711c1ba29c81eef19c62-ps=3eaac5ae8d8e5f30a0b67439853904a.jpg,16,http://homesite.obeo.com/viewer/unbranded.aspx?tourid=874902,,2014-04-11 02:19:53,14480511,30,http://www.trulia.com/property/1047691233-2248-Valley-View-Dr-West-Linn-OR-97068,Stacey Finnerty,stacey@realtytrust.com,,,realty trust group inc,http://listings.listhub.net/pages/RMLSOR/14480511/?channel=trulia,,,,,,,,,
      19244 Benfield Ave Lake Oswego OR 97035,19244,Benfield Ave,,Lake Oswego,Clackamas,OR,97035,326000,,,,,,,,,,,Pending,Resale,Single-Family Home,3,2,,1202,271.21463,10 018 sqft,1969,Rosewood,Gorgeous tasteful remodeled One Level Home. Lives BIG in the right places. Great-Room features wood Fireplace Bamboo Hardwood Floors French Doors to Patio and Huge Picture Window at Dining Area. Kitchen has Custom Cabinets Granite Counter Tops S/S Appliances and Slate Tile Floor with Breakfast Nook. Entertain in style on large patio surrounded by level landscaped lot. Dead-end St. 1 block Pilkington Park & 3 blocks River Grove Park 3 blocks River access to Tualatin River 1.5 miles to Bridgeport Village & less than 2 miles to Lake Grove Shopping & Restaurants.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/a/b/5/2/picture-uh=5785baf76c4b3e6cc68328d6b577c1c-ps=ab52af46091b7edbf8a79eadfb981e.jpg,18,http://alphavr.com/tours/properties/19244-benfield-ave-lake-oswego-or-97035,,2014-04-11 02:19:27,14255370,30,http://www.trulia.com/property/3151945966-19244-Benfield-Ave-Lake-Oswego-OR-97035,John C Carswell PC,j.jccarswell@sterling.net,(503) 939-2177,,RealPro NW,http://alphavr.com/tours/properties/19244-benfield-ave-lake-oswego-or-97035#tr977868,,,,,,,,,
      1402 Parrish St Lake Oswego OR 97034,1402,Parrish St,,Lake Oswego,Clackamas,OR,97034,382000,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,,,,0,,2007,McVey - South Shore,Gorgeous contempo finishes in this hidden gem in walkable South Shore just steps to Palisades Market and all amenities. High ceilings lots of light all wood floors granite tops and modern fixtures. Easy-breezy living with no HOA or fees. Great energy in the middle of it all but still quiet with lovely private outdoor space nicely landscaped. Location a #10,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/3/8/b/a/picture-uh=7d878bc1bb17971ce5a9e878e984d2dd-ps=38ba66803af86097e89f88e8a5af1d69.jpg,16,http://idx.imprev.net/03782F07/35/51535/2199471/,,2014-04-11 02:19:02,14203640,30,http://www.trulia.com/property/3114441619-1402-Parrish-St-Lake-Oswego-OR-97034,Faye O'Bryant,ava@myvateam.net,(971) 599-2957,,RE/MAX Pacific Northwest RE/MAX EQUITY GROUP- LAKE OSWEGO,http://www.remax.com/mls/322-14203640,,,,,,,,,
      8951 SW Ashford St Tigard OR 97224,8951,SW Ashford St,,Tigard,Washington,OR,97224,329900,$335001,Apr 29 2014,-$5100,-1.5%,$335001,Mar 29 2014,-$5100,-1.5%,,,For Sale,Resale,Single-Family Home,4,2,1,1887,174.82777,3 920 sqft,2000,,Light & Bright 3 bed home plus Office/den with french doors. Windows galore add to the bright interior. kitchen has island with seating area nice size pantry. Vaulted family room new updated floors gas fireplace. Tile counters hardwood floors. Formal dining & living. Large master with soaktub and walkin closet. Nice private level backyard. Charming well taken care of neighborhood.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/9/c/e/f/picture-uh=4c943f746b9aeb855165ba46e9f2b44-ps=9cef644282975fc5582351cea9d4d84.jpg,16,http://tour.circlepix.com/home/SSCHSN,,2014-04-10 02:37:52,14276352,56,http://www.trulia.com/property/3121611512-8951-SW-Ashford-St-Tigard-OR-97224,Cindy Fous,cfoushomes@yahoo.com,(503) 860-3525,,Premiere Property Group,http://listings.listhub.net/pages/RMLSOR/14276352/?channel=trulia,,,,,,,,,
      22159 NW Friars Ln Sherwood OR 97140,22159,NW Friars Ln,,Sherwood,Washington,OR,97140,349000,$359000,Apr 9 2014,-$10000,-2.8%,$359000,Oct 25 2013,-$10000,-2.8%,,,For Sale,Resale,Single-Family Home,3,2,1,2276,153.33919,7 840 sqft,1995,,Cute and Cozy Sherwood traditional. This beautiful two story homes features modern interior colors tile flooring and designer lighting fixtures throughout. Spacious kitchen with tile backsplash and eat bar opens to family room with fireplace. Slider off family room leads to extra large backyard with patio and lovely water feature. Great location near high school.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.58/6/f/6/1/picture-uh=36a7f87311f0b91253e6572d565779f-ps=6f61b0f0c1a7c2a1494535227d618e33.jpg,36,http://mysinglepropertywebsites.com/22350,,2014-04-10 02:37:26,12173659,180+,http://www.trulia.com/property/3103235620-22159-NW-Friars-Ln-Sherwood-OR-97140,TLK Group Properties,info@theTLKGroup.com,(503) 766-5147,,TLK Group Properties,http://www.thetlkgroup.com/,,,,,,,,,
      9300 SE Idleman Rd Happy Valley OR 97086,9300,SE Idleman Rd,,Happy Valley,Clackamas,OR,97086,334000,$349000,Apr 9 2014,-$15000,-4.3%,$349000,Mar 22 2014,-$15000,-4.3%,,,For Sale,Resale,Single-Family Home,5,3,0,2726,122.52384,0.47 acres,1955,,Remodeled .47acre of possibly dividable lot.Buyer to check w/city.Newer kitchen roof windows siding.Master suite fireplace hardwood flrs.Separate living/in-law quarters on lower level w/two bedrooms full bath WandD kitchen.Custom built sauna large patio w/water pond feature in a lush back yard.Minutes to Clackamas centers and I-205.Happy Valley schools! RV Parking.Super motivated seller!WARRANTY Renovation loan to update -check w/LA,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/4/6/5/5/picture-uh=e3eab731b5ed4b928aff8999e0376997-ps=465549c954124e475954655cf1012.jpg,16,http://tour.circlepix.com/home/AUBFLV,,2014-04-10 02:05:00,14494944,49,http://www.trulia.com/property/3149748126-9300-SE-Idleman-Rd-Happy-Valley-OR-97086,Lyudmila Leissler,mila@windermere.com,5037811114,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/23329409/?channel=trulia,,,,,,,,,
      3745 Fairhaven Dr West Linn OR 97068,3745,Fairhaven Dr,,West Linn,Clackamas,OR,97068,499900,$519900,Apr 8 2014,-$20000,-3.8%,$559000,Mar 9 2014,-$59100,-10.6%,,,For Sale,Resale,Single-Family Home,5,,,3375,148.11852,10 454 sqft,1998,BHT,SEE THE VERTUAL TOUR. This West Linn beautiful home has 4 Bedrm w/ huge Master bedrm on the main. High ceilings hardwood floors Granite tiles And tiles flr in the kitchen. 2 gas fire places 3 card garages w/1 400 sqft deck and lots more. nested in Barrington Heights next to $1 to $2.7 Mill homes.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/6/5/f/a/picture-uh=f0bee7af6551f314387c3b1c9b9eac11-ps=65fa94e1bef750283f83b8784961815.jpg,14,http://tour.circlepix.com/home2/DX827F,,2014-04-09 02:09:07,14329516,62,http://www.trulia.com/property/3148370089-3745-Fairhaven-Dr-West-Linn-OR-97068,Alan Mehrwein,amehrwein@remax.net,503-635-2660,,RE/MAX Pacific Northwest RE/MAX EQUITY GROUP- LAKE OSWEGO,http://www.remax.com/mls/322-14329516,,,,,,,,,
      17697 SW Fitch Dr Sherwood OR 97140,17697,SW Fitch Dr,,Sherwood,Washington,OR,97140,435000,$450000,Apr 30 2014,-$15000,-3.3%,$450000,Apr 8 2014,-$15000,-3.3%,,,Active Contingent,Resale,Single-Family Home,4,2,0,2482,175.26189,8 276 sqft,1997,,,,,,,2014-04-09 02:04:57,14289010,32,http://www.trulia.com/property/3151591993-17697-SW-Fitch-Dr-Sherwood-OR-97140,Julius Aquino,julius@windermere.com,9715063763,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/23850842/?channel=trulia,,,,,,,,,
      16636 SW Villa Rd Sherwood OR 97140,16636,SW Villa Rd,,Sherwood,Washington,OR,97140,575000,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,2,1,2800,205.35715,1.25 acres,1996,,Lovely rural feeling home/ walking distance to schools library parks 3 bedrms 2.5 baths; master suite w/ dubl french drs to17x24 covered deck sunken formal living rm wet bar in dining rm great rm w eatarea surround sound & skylites spiral staircase to loft & huge bonus w/storage galore; dream kit w/granite dual source cooktop & pantry; RV hkup sprinklers fruit,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/b/c/f/f/picture-uh=3eac69e529bb6363b4a28ec33afafab-ps=bcff61987c6d31385dc54fda3b6688f.jpg,9,,,2014-04-06 12:13:24,14238426,37,http://www.trulia.com/property/3151065983-16636-SW-Villa-Rd-Sherwood-OR-97140,Beata Miklos,beata@mysecretagent.com,(206) 504-3869,,My Secret Agent,http://listings.listhub.net/pages/RMLSOR/14238426/?channel=trulia,,,,,,,,,
      8693 SW Iroquois Dr Tualatin OR 97062,8693,SW Iroquois Dr,,Tualatin,Washington,OR,97062,375000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,3,0,3376,111.0782,0.36 acres,1979,,This home has a unique blend of character & charm on large 1/3-acre lot. 4 bedrooms + den/office. High ceilings vaults & skylights provide lots of natural light. Tile arches & several updates throughout. Kitchen has eating area & opens to family room w/slider to deck. Master suite features large vaulted bathroom w/soaker tub & dbl sinks. Downstairs bonus room provides extra space. Natural landscaping & fenced backyard.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/9/3/8/7/picture-uh=c8d79c7522c09ab7e86b1ef88a27718e-ps=9387e178be273d234d8a9283c2295289.jpg,16,,,2014-04-06 02:50:02,14063225,35,http://www.trulia.com/property/3151329566-8693-SW-Iroquois-Dr-Tualatin-OR-97062,Amy Savage,amy@agrouprealestate.com,(503) 709-8039,,Keller Williams Realty Portland Premiere,http://realestate.kellerwilliams.com/pages/RMLSOR/14063225/?channel=trulia,,,,,,,,,
      18385 SW Swanstrom Dr Sherwood OR 97140,18385,SW Swanstrom Dr,,Sherwood,Washington,OR,97140,355000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,3,0,2347,151.25693,6 969 sqft,1999,,Wonderful home with many upgrades located on a dead end street with a great view of Mt. Hood from two decks. Open floorplan with vaulted ceilings tile entry plantation shutters and granite in kitchen and baths. Bedroom with walk in closet and full bathroom on main floor. Gorgeous backyard entertainment area. Lots of storage. Close to the new middle and grade schools.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/f/d/c/f/picture-uh=de783cdc48f1c32d21f9638200cd46-ps=fdcfcc62425122cc84a5b31f5d28e59.jpg,12,,,2014-04-06 02:49:36,14575635,35,http://www.trulia.com/property/3007561213-18385-SW-Swanstrom-Dr-Sherwood-OR-97140,Greg Messick,greg@realtynetllc.com,5037700585,,Realty NET,http://listings.listhub.net/pages/RMLSOR/14575635/?channel=trulia,,,,,,,,,
      14588 SW Shoue Dr Tigard OR 97224,14588,SW Shoue Dr,,Tigard,Washington,OR,97224,349900,,,,,,,,,,Nov 30th 2012,Active Contingent,Resale,Single-Family Home,4,2,1,2459,142.29361,0.26 acres,1995,,,,,,,2014-04-06 02:49:00,12086096,180+,http://www.trulia.com/property/3091336170-14588-SW-Shoue-Dr-Tigard-OR-97224,,,,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/14863775/?channel=trulia,,,,,,,,,
      15115 Twin Fir Rd Lake Oswego OR 97035,15115,Twin Fir Rd,,Lake Oswego,Clackamas,OR,97035,409900,$429000,Apr 5 2014,-$19100,-4.5%,$429000,Feb 4 2014,-$19100,-4.5%,,,For Sale,Resale,Single-Family Home,3,2,0,1392,294.46838,10 018 sqft,1972,Lake Grove,Beautiful home with great curb appeal. Home has new roof windows granite counters. S/S appliances nice hardwood flooring & new carpets in bedrooms. New paint in & out with large deck & well maintained landscaping & fenced backyard.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.59/e/b/7/4/picture-uh=d0c06ba64161fc2213e9bfa8760ff3d-ps=eb74fe2d2cfea1dc6d898cb4735398e.jpg,16,,,2014-04-06 02:43:19,672910,97,http://www.trulia.com/property/1052447067-15115-Twin-Fir-Rd-Lake-Oswego-OR-97035,Danny Enos,dan@coldwellbankermac.com,(971) 832-0171,,Coldwell Banker Mountain West Real Estate Inc.,http://listings.listhub.net/pages/WVMLSOR/672910/?channel=trulia,,,,,,,,,
      17103 SW Roosevelt St Sherwood OR 97140,17103,SW Roosevelt St,,Sherwood,Washington,OR,97140,389500,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,3,0,2327,167.3829,7 840 sqft,2004,,Absolutely flawless home in a park-like setting. Stunning throughout plantation shutters in the living & dining rooms. Gourmet kitchen with professional grade stainless-steel gas cooktop island with eat-bar hardwood floors. Family room with gas fireplace & large picture windows opening to the amazing backyard. Main floor den/bedroom. Three more bedrooms up including the master suite with soaking tub.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/d/4/9/3/picture-uh=87ad93c4587ce483f97d75fcbe6186fc-ps=d493de28dbc7631feae66b13f2c399a.jpg,16,http://eproptours.com/tour/play.htm?vid=17103swroosevelt,,2014-04-05 03:05:32,14571298,36,http://www.trulia.com/property/3151221161-17103-SW-Roosevelt-St-Sherwood-OR-97140,Bill Gaffney,bgaffney@email.com,5033106775,,Change Realty LLC,http://listings.listhub.net/pages/RMLSOR/14571298/?channel=trulia,,,,,,,,,
      8868 SE Casablanca Ct Clackamas OR 97015,8868,SE Casablanca Ct,,Clackamas,Clackamas,OR,97015,215000,$245000,May 6 2014,-$30000,-12.2%,$303000,Apr 3 2014,-$88000,-29%,,,For Sale,Resale,Single-Family Home,4,3,0,2350,91.489365,0.27 acres,1983,,Great home on dead end street. Home needs some work. Great floor plan with ability to for separate living quarters. Home will require a cash offer or rehab loan.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/4/5/c/6/picture-uh=443f5d196c443f359b676b4d096af7-ps=45c6fb9382377c92f1b9b80b7a61f2e.jpg,1,,,2014-04-05 03:03:53,14168764,37,http://www.trulia.com/property/1090916075-8868-SE-Casablanca-Ct-Clackamas-OR-97015,Diana Ferguson,fergusondiana@gmail.com,(503) 756-4738,,Keller Williams Portland Central,http://realestate.kellerwilliams.com/pages/RMLSOR/14168764/?channel=trulia,,,,,,,,,
      14331 SE Summit Dr Clackamas OR 97015,14331,SE Summit Dr,,Clackamas,Clackamas,OR,97015,410000,,,,,,,,,,Nov 29th 2012,Pending,Resale,Single-Family Home,3,,,2787,147.11159,0.29 acres,1993,,Stunning Highland Summit home on incredible 0.29 ac beautifully landscaped lot. Light dramatic vaulted ceilings curved stairs french doors office bay window formal living & dining rooms. Master suite with delux bath & walk-in closet. Gourmet kitchen with island opens to the family room casual eat area and the beautiful back yard with a patio. Bonus room makes 4th bedroom. New paint move-in ready! 3 Car garage.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/b/7/f/9/picture-uh=d45d58f578c55a6cd75d172d9a73da4-ps=b7f967063a95f84a928a17161fbb8ad.jpg,24,http://www.visualtour.com/shownp.asp?SK=13&T=3296879,,2014-04-05 02:37:15,14496007,36,http://www.trulia.com/property/3096781402-14331-SE-Summit-Dr-Clackamas-OR-97015,Gloria Hahn,hahnteam@involved.com,5036591550,,RE/MAX Pacific Northwest RE/MAX PREFERRED INC REALTORS,http://www.remax.com/mls/322-14496007,,,,,,,,,
      10651 SE Happy Valley Dr Happy Valley OR 97086,10651,SE Happy Valley Dr,,Happy Valley,Clackamas,OR,97086,369900,,,,,,,,,,Jul 3rd 2008,Pending,Resale,Single-Family Home,5,2,1,2161,0,,1996,,To view this home please contact Jennifer Maben at (503) 349-4365. Beautiful Spacious home with lots of windows and natural light vaulted ceilings gas fireplace kitchen with nook &amp; Island granite countertops &amp; hardwoods formal living &amp; dining rooms master suite with soak tub &amp; walk-in closet. 3 car garage private backyard an near Happy Valley Park &amp; Happy Valley Elementary School is a block away! To get pre-qualified please call at (503) 998-4991 or email at hhutchison@guildmortgage.net NMLS #897549  OR: #897549 OR: #471691.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/5/e/6/9/picture-uh=ccad5b9bef768d355a994e4cb15ae41-ps=5e6968fcfc4b6746e7a479832eb282a.jpg,27,http://10651sehappyvalleydr.edgelistingpro.com/hd_tour,,2014-04-04 02:11:47,,38,http://www.trulia.com/property/1024953065-10651-SE-Happy-Valley-Dr-Happy-Valley-OR-97086,Jennifer Maben,251764@lead.edgelistingpro.com,503-349-4365,,REAL ESTATE NETWORK GROUP via edgelistingpro.com,http://10651sehappyvalleydr.edgelistingpro.com,,,,,,,,,
      10775 SE Clark Cir Happy Valley OR 97086,10775,SE Clark Cir,,Happy Valley,Clackamas,OR,97086,434899,$444899,May 8 2014,-$10000,-2.2%,$449899,Apr 4 2014,-$15000,-3.3%,,,For Sale,Resale,Single-Family Home,4,2,1,2945,147.67369,0.47 acres,1995,,HUGE $15 000 Price Reduction! Impressive home is situated on a groomed nearly a half acre lot w/ unobstructable views! Wonderful family kitchen with counter seating for 6! Separate family rm with fireplace! Formal dining room! Breakfast area! Living room! Family room! Plus an office/den! HUGE laundry area and walk in pantry plus "Bonus" room! Outside you'll discover a fabulous rushing water fall and Koi pond putting green RV parking,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/4/c/6/1/picture-uh=a75b2ed6f199979d736c8b60cccf1ac2-ps=4c6146fea275e55eac495a9a781911.jpg,16,,,2014-04-04 02:10:55,14684559,38,http://www.trulia.com/property/3150931665-10775-SE-Clark-Cir-Happy-Valley-OR-97086,Lawrence Belland,lawrence@bellandrealtygroup.com,5033799941,,John L. Scott,http://listings.listhub.net/pages/RMLSOR/14684559/?channel=trulia,,,,,,,,,
      17095 Rebecca Ln Lake Oswego OR 97035,17095,Rebecca Ln,,Lake Oswego,Clackamas,OR,97035,469900,$479900,May 6 2014,-$10000,-2.1%,$515000,Mar 15 2014,-$45100,-8.8%,,,For Sale,Resale,Single-Family Home,4,3,0,2379,197.51997,6 534 sqft,2011,,Beautiful Light and Bright Craftsman style home. Tons of windows allow natural light to pour in. High ceilings hardwood flrs extensive woodwork. Open great room features built-in glass cabinets and gas fireplace. Gourmet kitchen w/ slab granite and stainless appliances. Open loft/landing area. Vaulted master suite includes a jetted tub dual vanity and walk in closet. 4th BR/Bonus (non-conforming). Fully fenced yard w/ spacious stamped patio,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/8/0/6/d/picture-uh=b58a378a8a45cfc1b2cdfa40e6a527-ps=806df09ea95d2ec4d17cf2d689b49a0.jpg,16,http://tour.circlepix.com/home/7E9JYL,,2014-04-04 02:08:51,14390297,56,http://www.trulia.com/property/1042586884-17095-Rebecca-Ln-Lake-Oswego-OR-97035,Kerri Miller,millerks@windermere.com,(503) 705-8386,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/23284011/?channel=trulia,,,,,,,,,
      17851 SW Handley St Sherwood OR 97140,17851,SW Handley St,,Sherwood,Washington,OR,97140,350000,$369000,Apr 19 2014,-$19000,-5.1%,$380000,Mar 25 2014,-$30000,-7.9%,,,For Sale,Resale,Single-Family Home,4,3,0,2298,152.30635,5 227 sqft,1996,,perfect home soaring windows countless skylights great room flr plan Hrdwood floors on main level. SS appliances w/granite counters Private back yard with seasonal trees newer deck and patio. Few blocks from Edy/laurel Ridge schools! Wonderful opportunity at a fantastic price.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/d/7/5/1/picture-uh=acadbb3ba8614cbc3a8b920d4312620-ps=d75127a5e817c91b9302f6d37af2ef6.jpg,23,http://tour.circlepix.com/home/ADYJW7,,2014-04-03 02:54:40,14113587,46,http://www.trulia.com/property/3150004187-17851-SW-Handley-St-Sherwood-OR-97140,Nihad Aweidah,nihad@nihada.com,5039396666,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/23345457/?channel=trulia,,,,,,,,,
