ADDRESS,STREET NUMBER,STREET,APARTMENT,CITY,COUNTY,STATE,ZIP CODE,LIST PRICE,PRIOR PRICE,PRIOR PRICE DATE,CHANGE FROM PRIOR PRICE ($),CHANGE FROM PRIOR PRICE (%),ORIGINAL PRICE,ORIGINAL PRICE DATE,CHANGE FROM ORIGINAL PRICE ($),CHANGE FROM ORIGINAL PRICE (%),SALE PRICE,SALE DATE,STATUS,LISTING TYPE,PROPERTY TYPE,BEDS,FULL BATHS,PARTIAL BATHS,SQ FT,PRICE/SQFT,LOT SIZE,YEAR BUILT,NEIGHBORHOOD,DESCRIPTION,PRIMARY PHOTO,NUMBER OF PHOTOS,VIRTUAL TOUR,MY NOTES,DATE SAVED,MLS ID,DAYS ON TRULIA,URL,AGENT NAME,AGENT EMAIL,AGENT PHONE,BROKER NAME,PROVIDED BY,LISTING SOURCE URL,OPEN HOUSE DATE (1),OPEN HOUSE TIME (1),OPEN HOUSE END TIME (1),OPEN HOUSE DATE (2),OPEN HOUSE START TIME (2),OPEN HOUSE END TIME (2),OPEN HOUSE DATE (3),OPEN HOUSE START TIME (3),OPEN HOUSE END TIME (3)
      11894 SE Masa Ln Happy Valley OR 97086,11894,SE Masa Ln,,Happy Valley,Clackamas,OR,97086,474900,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,2,0,3198,148.49907,0.25 acres,1997,,New listing Open Sunday 4/27 1-3:00. Awesome curb appeal! Stellar neighborhood w/path to top rated Spring Mtn Elem. Quiet backs to open space. Very spacious bonus could be divided for 4th bed/bath. Entertain w/wet bar media room hot tub deck. Perfect condition w/many rooms recent Devine paint. Plantation blinds coved master ceiling office cherry built ins marble entry. Minutes to I-205 Nordstrom airport New Seasons!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/e/2/b/6/picture-uh=c8876c51f35bc1fe1ad544331a73d8-ps=e2b62ed87e466eeebeb3433c7a53ea6.jpg,16,,,2014-04-26 13:49:22,14422476,2,http://www.trulia.com/property/3153629549-11894-SE-Masa-Ln-Happy-Valley-OR-97086,Kim Lee Kress,skkress@aol.com,(503) 497-2138,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/24338374/?channel=trulia,,,,,,,,,
      13061 SE Terra Cascade Loop Happy Valley OR 97086,13061,SE Terra Cascade Loop,,Happy Valley,Clackamas,OR,97086,324900,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,2,1,2034,159.73451,,1997,,Feels like Home! Updated Charming Traditional with Pzazz! Large Roomy Rooms~Central Air~Stainless Appliances~New Countertops~New Sink~New Vinyl Floors~New Light Fixtures~Wood Blinds~Plumbed for Central Vac~Sprinklers~Yard Lights~Water Feature~Large Fenced Yard~Large Double Garage~Tool Shed~Large Covered Porch~Easy Care Landscaping~Nice & Quiet Neighborhood.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/4/f/2/5/picture-uh=16793fd968e2cea02b6476f84db7ecf-ps=4f2583a613a867f7d2e3b230dcde19c9.jpg,16,http://TerryIversonPhotography.com/gallery/washinger/13061,,2014-04-26 13:49:04,14669763,2,http://www.trulia.com/property/3153630215-13061-SE-Terra-Cascade-Loop-Happy-Valley-OR-97086,Sue Washinger,swashinger@comcast.net,(503) 869-0111,,Better Homes and Gardens Real Estate Realty Partners,http://listhub.bhgrealestate.com/pages/RFGBHG/4300460/?channel=trulia,,,,,,,,,
      20805 SW Trails End Dr Sherwood OR 97140,20805,SW Trails End Dr,,Sherwood,Washington,OR,97140,314900,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,2,1,2261,139.27466,6 098 sqft,1997,,Light and bright this wonderful home offers a new 2 story addition. Great location/schools/shopping easy access to HWY 99.New carpet and paint shows great!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/3/5/e/b/picture-uh=ad8386f46589e5d7ff1bd1a02f5b09b-ps=35eb5402f21e7e0d09ff63938f8e8b7.jpg,3,,,2014-04-25 07:51:01,14137102,3,http://www.trulia.com/property/3153500758-20805-SW-Trails-End-Dr-Sherwood-OR-97140,Tedi McKnight-Heikes,tdi@raindanceproperties.com,5038192430,,Rain Dance Properties Inc,http://listings.listhub.net/pages/RMLSOR/14137102/?channel=trulia,,,,,,,,,
      11599 SW 134th Pl Tigard OR 97223,11599,SW 134th Pl,,Tigard,Washington,OR,97223,299900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,3,0,2084,143.90594,4 791 sqft,1986,,Summerlake neighborhood! Lots of space for everyone. 4 bedrooms & 3 full bathrooms! Master suite & 2 other bedrooms on main. Upstairs: Bonus rm w/ surround sound & wetbar bedroom & full bathroom (could use as another master.) New exterior paint kitchen faucet downstairs bathroom sinks Newer roof water heater carpet & SS range. living rm dining rm family rm & bonus room. On a cul-de-sac w/ Lots of light. Fridge included. A/C too!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/e/a/1/0/picture-uh=3779bacc150d2a480879a58c69bd-ps=ea1057302d42beb81f2a97d938f7a6b3.jpg,16,http://tour.circlepix.com/home/CVDKP4,,2014-04-25 07:50:43,14042998,3,http://www.trulia.com/property/1078437478-11599-SW-134th-Pl-Tigard-OR-97223,Amanda Tahayori GRI SRES,amandat@johnlscott.com,(503) 451-6201,,John L. Scott,http://listings.listhub.net/pages/RMLSOR/14042998/?channel=trulia,,,,,,,,,
      14275 SW 161st Ave Tigard OR 97224,14275,SW 161st Ave,,Tigard,Washington,OR,97224,429950,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,3,,2450,175.48979,0.47 acres,1971,,Beautiful home and large Bull Mountain lot. Mostly 1 level living plus a basement bonus room and huge storage area. Spacious rooms brick fireplace parquet floors vinyl windows. Nice in law quarters with full 3rd bath. Huge lot with trees flowers gardens possible RV Parking views of sunsets-trees-valley plus much more!!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/d/3/1/4/picture-uh=8fcd45c91f36de9fab37d9c5e3bf8fdf-ps=d314e78ccdb299fcf544729dfb494ca.jpg,9,,,2014-04-25 07:50:26,14419340,3,http://www.trulia.com/property/3153579446-14275-SW-161st-Ave-Tigard-OR-97224,Bob Bramel,bob_bramel@hotmail.com,(503) 336-9793,,real pro nw,http://www.Oregon-Houses.com#tr987405,,,,,,,,,
      15888 SE Chelsea Morning Dr Happy Valley OR 97086,15888,SE Chelsea Morning Dr,,Happy Valley,Clackamas,OR,97086,399900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,1,2420,165.24794,5 227 sqft,2005,,Gorgeous impeccably maintained home in charming upscale neighborhood. Valley and mountain views from family room kitchen & deck. Elevation creates privacy. Upgraded kitchen with center island laminated plank flooring neutral colors lots of light corner fireplace. Perfect for entertaining dining room is made for family gatherings. Spacious master suite with soak tub double sinks large walk-in closet.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/c/6/1/5/picture-uh=b48227a534b5c193c499be868f9873b3-ps=c615d57b6ae15dd9dbc45f916c957f5f.jpg,16,,,2014-04-25 07:48:59,14248228,3,http://www.trulia.com/property/3153563602-15888-SE-Chelsea-Morning-Dr-Happy-Valley-OR-97086,Charlie Phillips,chazphil@gmail.com,(503) 750-5574,,Oregon Realty Company,http://listings.listhub.net/pages/RMLSOR/14248228/?channel=trulia,,,,,,,,,
      11913 SE Hunter Dr Happy Valley OR 97086,11913,SE Hunter Dr,,Happy Valley,Clackamas,OR,97086,375000,$409900,Apr 24 2014,-$34900,-8.5%,$409900,Mar 23 2014,-$34900,-8.5%,,,For Sale,Resale,Single-Family Home,4,3,1,3393,110.52166,10 018 sqft,1999,,Backs to Common area with Master on the main! Deerfield Park at end of quiet street. Open loft 2 decks great room theater room family room with wet bar. Hardiplank siding. Surrounded by elegant top notch classy homes in Happy Valley. Awesome price!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/3/f/9/8/picture-uh=ad575fa9bd809f24a5af7140dbf1b89-ps=3f98664d3befbdd12ef2654cd3aee547.jpg,16,,,2014-04-25 07:48:34,14033053,35,http://www.trulia.com/property/3149851776-11913-SE-Hunter-Dr-Happy-Valley-OR-97086,Tom Hale,tom@halehomes.com,(503) 421-2109,,THe Hale Group Inc. Real Estate,http://listings.listhub.net/pages/RMLSOR/14033053/?channel=trulia,,,,,,,,,
      1924 Aztec Ct West Linn OR 97068,1924,Aztec Ct,,West Linn,Clackamas,OR,97068,469900,$500000,Apr 22 2014,-$30100,-6%,$500000,Mar 13 2014,-$30100,-6%,,,For Sale,Resale,Single-Family Home,4,2,1,2826,166.27742,8 712 sqft,1984,Hidden Springs,Enjoy the privacy&serenity offered by this unique home backing to Sunburst Park.3 bedrooms+den(or 4th bed) all on one level.Newer 50yr roof windows paint patio drapes doors appliances water heater baths kitchen skylights sauna cent.vac &more!Fully fenced yard 2patios pond w/waterfall Tea House Shed &exquisite Japanese Gardens offer display of color year round!Neighborhood tennis/pool.Nearby parks walking trails shopping dining&schools!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/1/2/f/0/picture-uh=1a914ebbfe2cb2194acf6f75e28cbf1d-ps=12f09f1ffed48dbaa9f61bf82f1810c1.jpg,17,http://www.hasson.com/property/25697049/syn/3/,,2014-04-24 06:45:15,14030759,45,http://www.trulia.com/property/3148756223-1924-Aztec-Ct-West-Linn-OR-97068,Hasson,lauren@hasson.com,(503) 348-0536,,Hasson,http://www.hasson.com/property/25697049/syn/3/,,,,,,,,,
      18148 SW Swordfern Ln Sherwood OR 97140,18148,SW Swordfern Ln,,Sherwood,Washington,OR,97140,425000,$435000,Apr 23 2014,-$10000,-2.3%,$435000,Apr 18 2014,-$10000,-2.3%,,,For Sale,Resale,Single-Family Home,4,3,0,2598,163.58737,5 227 sqft,2004,,Beautiful traditional w/hardwood and tile floors upgraded carpet high and vaulted ceilings large family room newer paint and EXTRA large master suite w/dual closets and skylight. Entertainers kitchen w/island eat bar & gas appl. Private and quiet fenced backyard w/new deck patio sprinkler system and hydro therapy hot tub....backs to landlocked private land! Close to parks schools and YMCA. Walking trails throughout neighborhood!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/9/3/4/5/picture-uh=d039f8f1d4114e8a7921b067b533386e-ps=9345d9e528d39218b1a6d36f691c91a5.jpg,16,,,2014-04-24 06:44:46,14610556,9,http://www.trulia.com/property/3152937264-18148-SW-Swordfern-Ln-Sherwood-OR-97140,Stacy Owens,stacy@stacysellsyourhome.com,(503) 267-3099,,Keller Williams Realty Portland Premiere,http://realestate.kellerwilliams.com/pages/RMLSOR/14610556/?channel=trulia,,,,,,,,,
      17488 Mardee Ave Lake Oswego OR 97035,17488,Mardee Ave,,Lake Oswego,Clackamas,OR,97035,499950,$519000,Apr 22 2014,-$19050,-3.7%,$519000,Mar 29 2014,-$19050,-3.7%,,,For Sale,Resale,Single-Family Home,4,2,1,2168,230.60425,0.25 acres,1990,,Beautifully updated home: new roof 2012 chef's kitchen gas cook cherry hardwood floors many built-ins and newer designer paints. Great floor plan lives large and flows well. Family room with cozy fireplace. Entertainer inside and out. Grand oaks grace the private spacious back yard including patio and 42x16 deck and raised garden beds. Located at end of flat cul-de-sac. Great walking areas and close schools. 3 Boat Easements!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/f/9/3/e/picture-uh=619cf9ae308b83d54d355a6a5d3ac710-ps=f93e1bb84a44e0698f9361e29b74f0a.jpg,16,,,2014-04-24 06:44:30,14341139,29,http://www.trulia.com/property/1049366055-17488-Mardee-Ave-Lake-Oswego-OR-97035,Renee Brewer,ReneeBrewer4Homes@gmail.com,(503) 327-9071,,Premiere Property Group,http://listings.listhub.net/pages/RMLSOR/14341139/?channel=trulia,,,,,,,,,
      6655 SW Ventura Dr Tigard OR 97223,6655,SW Ventura Dr,,Tigard,Washington,OR,97223,325000,$335000,Apr 22 2014,-$10000,-3%,$360000,Jan 28 2014,-$35000,-9.7%,,,For Sale,Resale,Single-Family Home,4,2,1,2480,131.04839,0.25 acres,1993,,You will love this fabulous close-in location! Beautiful move-in condition! Great kitchen with slab granite counters & stainless appliances. Spacious rooms. Master Suite. Newer Siding & Roof w/gutter guard. New furnace and A/C. 2 Decks for Outdoor Living Sprinkler System Oversized garage with storage (potential wine cooler). Landscaped terraced yard w/shed. Neighborhood park. Enjoy peace & privacy & dead-end cul-de-sac. Easy access to city & freeways.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.56/d/9/5/6/picture-uh=1f415daaefd7cf794134e64640bb23-ps=d956c34b853cacc3e759a9e9e8aa7087.jpg,16,,,2014-04-24 06:44:15,14106420,89,http://www.trulia.com/property/1078383928-6655-SW-Ventura-Dr-Tigard-OR-97223,Kevin Mapes,michelle@homehelperconsultants.com,5032705624,,Keller Williams Sunset Corridor,http://realestate.kellerwilliams.com/pages/RMLSOR/14106420/?channel=trulia,,,,,,,,,
      10802 SE 144th Loop Happy Valley OR 97086,10802,SE 144th Loop,,Happy Valley,Clackamas,OR,97086,429000,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,2,1,2658,161.39955,0.34 acres,2002,,Stunning custom built craftsman in the heart of Happy Valley! Exquisite Brazilian cherry floors gourmet kitchen w/ granite & large island along w/stainless appliances built in's floor to ceiling stone fireplace custom woodwork galore high ceilings trex decks living areas on main two floors! Marble in bathrooms & laundry room Master suite w/oversized jet tub no expense spared! Great CUSTOM build! Professional photos added 4/29/14,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/d/a/c/5/picture-uh=78d65ffe205f70c5be96bf6747e8fc38-ps=dac5dce7b6bfb13cf2348e9437b5df75.jpg,14,,,2014-04-24 06:43:47,14265770,4,http://www.trulia.com/property/3153390306-10802-SE-144th-Loop-Happy-Valley-OR-97086,Steven Alves,jalves@PremierePropertyGroup.com,5034300464,,Premiere Property Group,http://listings.listhub.net/pages/RMLSOR/14265770/?channel=trulia,,,,,,,,,
      17032 SW Lynnly Way Sherwood OR 97140,17032,SW Lynnly Way,,Sherwood,Washington,OR,97140,279900,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,2,,1380,202.82608,,1993,,Desirable one-level living in Sherwood! Move-in ready and in a fantastic location! Open entry leads to the family room with a vaulted ceiling and a cozy fireplace. The kitchen boasts a chef&apos;s island and lots of cabinet space. Vaulted dining room with a ceiling fan and sliding door that leads to the back patio. Large Master Suite! Newer flooring throughout! Skylights Central Air 1 year AHS Warranty and more. Great backyard with a patio deck and shed. Convenient to park shopping highways restaurants Starbucks and schools! 2013 BHH Affiliates LLC. An independently operated subsidiary of HomeServices of America Inc. a Berkshire Hathaway affiliate and a franchisee of BHH Affiliates LLC. Berkshire Hathaway HomeServices and the Berkshire Hathaway HomeServices symbol are registered service marks of HomeServices of America Inc. Equal Housing Opportunity.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/d/8/7/c/picture-uh=5c8115678dd6609e24dabc3bf648d-ps=d87c3276a58e82108efa4e46675a6921.jpg,20,,,2014-04-24 06:43:26,,4,http://www.trulia.com/property/3132113299-17032-SW-Lynnly-Way-Sherwood-OR-97140,Marie Boatsman,3ckwz3kzab0er.2.postletstrulia.y7zjgw@leads.easyfeeds.com,503-550-8477,,postlets.com,http://postlets.com/s/17032-sw-lynnly-way-sherwood-or-97140/11098296,,,,,,,,,
      29 Del Prado St Lake Oswego OR 97035,29,Del Prado St,,Lake Oswego,Clackamas,OR,97035,459900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,0,2972,154.74428,10 018 sqft,1974,Mount Park,Wonderful value in Mt. Park. Nearly 3000 SF 3 BR plus bonus/could be 4th BR. Well maintained contemporary with open floor plan vaulted ceilings plantation shutters on main. 2 fplcs. Spacious vaulted master suite; large MBA w/ jetted tub spa shower HUGE closet. Comp roof new furnace. Tranquil patio o'looks gorgeous park-like .24 ac lot backing to greenway walking trail. Amazing Mt. Park rec center great Lake Oswego schools!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/c/2/f/5/picture-uh=663cd9c3bb91b7aa673fcf3aa8aa5fc-ps=c2f53161899523dd13fcb01c685888c0.jpg,16,,,2014-04-24 06:42:52,14429544,4,http://www.trulia.com/property/1059463207-29-Del-Prado-St-Lake-Oswego-OR-97035,Judy Tobolski,judytobolski@cbseal.com,(503) 699-3957,,Coldwell Banker Barbara Sue Seal Properties,http://listings.listhub.net/pages/SEAL/33785801/?channel=trulia,,,,,,,,,
      8358 SW Ozette Ct Tualatin OR 97062,8358,SW Ozette Ct,,Tualatin,Washington,OR,97062,349000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,3,0,2420,144.21487,10 454 sqft,1981,,New listing. Beautiful Tualatin. Light and Bright lots of windows. Very spacious home on calm culdesac large private lot. French doors to formal living with fireplace off kitchen-family room. Newly remodled kitchen bathrooms and new carpet & floors. Call listing agent for showing.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/f/2/f/0/picture-uh=f4f374994c555f98381c92e5779e622-ps=f2f0ede59df4e04a6845df8bf32e48c2.jpg,16,,,2014-04-23 08:06:57,14523639,5,http://www.trulia.com/property/3153253169-8358-SW-Ozette-Ct-Tualatin-OR-97062,Lora Pritchard,loraworldwiderealty@gmail.com,(503) 515-7596,,World Wide Realty Inc.,http://listings.listhub.net/pages/RMLSOR/14523639/?channel=trulia,,,,,,,,,
      21335 SW Martinazzi Ave Tualatin OR 97062,21335,SW Martinazzi Ave,,Tualatin,Washington,OR,97062,425000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,0,2329,182.48175,0.43 acres,1981,,OH Sun. 4/27 2-4. Beautiful home on cozy culdesac close to schools and downtown. Autumwoods neighborhood. 4 bedrooms 2 1/2 baths plus family room. Large backyard with covered patio and lower deck to enjoy outdoor living. RV parking oversized 2 car garage w/work bench. Gas fireplace in living room. Granite kitchen S/S appliances and hardwood floors. New hot water heater back fence and tiled bathroom floors. Immaculate in and out. Must see!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/4/2/5/7/picture-uh=2611da41e94d42b8f31a54821bde39d2-ps=42579f419a765aab86777dde93aa28.jpg,16,,,2014-04-23 08:06:39,14212280,5,http://www.trulia.com/property/3153263003-21335-SW-Martinazzi-Ave-Tualatin-OR-97062,Katie Hale,katiehale@windermere.com,(503) 550-9270,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/24309834/?channel=trulia,,,,,,,,,
      21340 Horton Ct West Linn OR 97068,21340,Horton Ct,,West Linn,Clackamas,OR,97068,500000,,,,,,,,,,,For Sale,Resale,Single-Family Home,5,,,3236,154.51175,10 018 sqft,1983,Rosemont Summit,Wonderful view home located on quiet cul-de-sac in a great established neighborhood! Remodeled kitchen w/quartz counter tops & stainless appliances. Soaring vaulted ceilings in living/dining area. NEW 50 year roof & NEW lifetime Milgard windows. Gorgeous hardwoods in entry hall & kitchen/nook area. Spacious daylight basement w/great storage areas & room for wine cellar. Private yard featuring a gorgeous Magnolia. A must see!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/5/e/9/d/picture-uh=b7811b1a60ddce598caf146f45b1891-ps=5e9d2f3d632d4811d71817e1b2f9dc8.jpg,16,http://www.vht.com/392172238,,2014-04-23 08:06:22,14336609,5,http://www.trulia.com/property/3153299580-21340-Horton-Ct-West-Linn-OR-97068,Jon Sanford,jonsanford@BHHSNW.com,503-927-4470,,BHHS NW Real Estate Lake Oswego,http://www.bhhsnw.com/mls=RTR14336609&s=trulia,,,,,,,,,
      1056 Epperly Way West Linn OR 97068,1056,Epperly Way,,West Linn,Clackamas,OR,97068,439900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,,,2486,176.95093,5 227 sqft,2009,Willamette,Fantastic Arbor Cove location within a mile of Old Town Willamette parks & freeway access. Like new home with Master on the Main Floor + a Guest/Den & full bath. Two bedrooms and a huge Bonus Room + Bath on the upper level make this an ideal layout. Gorgeous wood floors granite counters covered patio & more. Yard is private - this is a winner.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/1/8/a/f/picture-uh=9e8e213e27bdc96a31a88dffbaef215-ps=18af68305a72e766b62f15ccd3d499e.jpg,16,http://www.tourbuzz.net/public/vtour/full/196065/,,2014-04-23 08:06:12,14197222,5,http://www.trulia.com/property/1086288632-1056-Epperly-Way-West-Linn-OR-97068,Linda Heinrichs,lheinrichs@comcast.net,(503) 278-5664,,RE/MAX Pacific Northwest RE/MAX EQUITY GROUP- LAKE OSWEGO,http://www.remax.com/mls/322-14197222,,,,,,,,,
      12780 SE Emiko Ct Happy Valley OR 97086,12780,SE Emiko Ct,,Happy Valley,Clackamas,OR,97086,485000,$488500,Apr 22 2014,-$3500,-0.7%,$495000,Jan 23 2014,-$10000,-2%,,,For Sale,Resale,Single-Family Home,5,3,1,3751,129.29886,,1998,,Beautiful home in private culdesac in classic Happy Valley neighborhood. The home has 5 very large bedrooms and 3 bathrooms. The master suite is on the upper level and has a jacuzzi tub. The home is great for entertaining and is wire for surround sound through out. Nearby local school transportation lines shopping and food. Fully landscaped backyard backs up to green space and is fully fenced.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.59/2/f/6/a/picture-uh=10e080d697ee165e2892ca12e4bc22db-ps=2f6a939e832bd7fd6bc6404c5b274ba.jpg,17,,,2014-04-23 08:05:42,14087073,95,http://www.trulia.com/property/3061701311-12780-SE-Emiko-Ct-Happy-Valley-OR-97086,yuwaychel,yuwaychel@gmail.com,(503) 389-0525,,Better Homes and Gardens Real Estate Realty Partners,http://listhub.bhgrealestate.com/pages/RFGBHG/4281748/?channel=trulia,,,,,,,,,
      12269 SW Fuji Ct Tigard OR 97224,12269,SW Fuji Ct,,Tigard,Washington,OR,97224,284900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,1,1754,162.42874,4 791 sqft,2000,,Come see home designed for entertaining & comfort nxt to grnspce on quiet st. Hrdwd flrs thruout this bright space.Fmly rm wired for speakers & frplce in lvg rm. Mstr ste w/soak tub & wlk-in closet. Plenty of strge in closets unique under-the-strs drwrs & full-height attic. Relax in fnced bckyd near blt-in firepit or install your own hammock. Bckyd also features astro turf w/ drain rck undrnth. Sellers are original owners. Unique home!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/3/2/4/b/picture-uh=19ee6c78d2b0c35c6e5c4e3698b198c2-ps=324b9a455572bf9f8c8c586375bf1e2.jpg,16,http://www.tourfactory.com/idxr1145647,,2014-04-22 06:18:30,14622068,6,http://www.trulia.com/property/3153235120-12269-SW-Fuji-Ct-Tigard-OR-97224,Nick Shivers,sold@westonepro.com,(503) 594-0805,,Keller Williams Portland Central,http://realestate.kellerwilliams.com/pages/RMLSOR/14622068/?channel=trulia,,,,,,,,,
      22754 SW Highland Dr Sherwood OR 97140,22754,SW Highland Dr,,Sherwood,Washington,OR,97140,269900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,,,1960,137.70409,5 227 sqft,1967,,OPEN HOUSE SUNDAY 4/27 FROM 1-3! Beautifully remodeled! Main level living. Formal lr w/gas fp kit w/gas appl bi oven fridge + adjoins dining rm. Open family rm w/French doors into sunrm office den or non-conforming 4th bedrm area w/territorial views. Serene backyard w/deck mature plantings. 2 car garage. NEW interior paint carpets flooring bath vanities + fixtures H2O heater front stairs + deck lighting.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/a/5/7/6/picture-uh=23263ff4dc52e6553d2cc26d8cb94fd-ps=a576c69416c8f63a50e6ac83175119.jpg,15,http://www.pdxvtours.com/jeffc75/allscreen.php,,2014-04-21 05:32:39,14521373,8,http://www.trulia.com/property/3153098219-22754-SW-Highland-Dr-Sherwood-OR-97140,Jeff Capen,info@dennisoncapengroup.com,5038885191,,RE/MAX Pacific Northwest RE/MAX EQUITY GROUP-BROADWAY OFFICE,http://www.remax.com/mls/322-14521373,,,,,,,,,
      1950 Green Acres Ln Lake Oswego OR 97034,1950,Green Acres Ln,,Lake Oswego,Clackamas,OR,97034,489900,$499900,Apr 17 2014,-$10000,-2%,$525000,Sep 10 2013,-$35100,-6.7%,,,For Sale,Resale,Single-Family Home,4,2,1,2659,184.2422,,2013,Glenmorrie,JUST REDUCED 50K! Open house Saturday 9/28 1:00 - 3:00 pm. New construction offers terrific blend of luxury and value in Lake Oswego! 4 bedroom 2.5 bath floor plan includes master suite on the main level open kitchen with island and stainless steel appliances bonus room den/office mud room covered porch finished 2-car garage with space for workshop and more. Large lot and fenced backyard.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/a/4/e/f/picture-uh=3ec563f53572314e89c3d4f9cb892412-ps=a4ef9011f0889a746e7f79d418d71621.jpg,16,,,2014-04-20 03:26:44,13470174,180+,http://www.trulia.com/property/3001595333-1950-Green-Acres-Ln-Lake-Oswego-OR-97034,William Fendon,info@willfendonproperties.com,(503) 534-3530,,Cascade Sotheby's International Realty,http://listhub.sothebysrealty.com/pages/RFGSIR/20385363/?channel=trulia,,,,,,,,,
      11266 SW 91st Ct Tigard OR 97223,11266,SW 91st Ct,,Tigard,Washington,OR,97223,270000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,1,2012,134.19482,7 840 sqft,1992,,A beautiful 2-Story Home with 4 bedrooms 2.1 bathrooms and 2 012 square feet. Features a living room kitchen dining family room bonus room master suite and utility room. The exterior features a front porch rear deck fenced in yard and a 2-car attached garage. Come see today.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/f/f/b/e/picture-uh=b4d6310cea5f9c71731a8e2153812f0-ps=ffbe70abdd70241e5477a3de7fe29517.jpg,21,,,2014-04-20 03:23:29,14488536,9,http://www.trulia.com/property/3152936076-11266-SW-91st-Ct-Tigard-OR-97223,Mal &amp; Seitz,hud@malandseitz.com,(503) 405-4785,,Mal & Seitz Real Estate,http://listings.listhub.net/pages/RMLSOR/14488536/?channel=trulia,,,,,,,,,
      1858 Southshore Blvd Lake Oswego OR 97034,1858,Southshore Blvd,,Lake Oswego,Clackamas,OR,97034,484000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,0,2068,234.04256,10 018 sqft,1974,Palisades,Open vaulted floor plan. Hardwood & tile floors thru-out main. Cherry cabinets Silestone countertops. Teak floors Vaulted loft & bedrooms 4 French doors open to private outdoor living area. Almost everything replaced but still room to make your own style. Roof furnace windows garage door remodeled baths flooring carpet decks fence retaining wall Extra parking area appliances a true GEM! Must see inside! Very cool!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/b/e/3/e/picture-uh=6acbb2128580f076bd9c72162449b66-ps=be3e5eb5ab70699a70c67957dc15fcb.jpg,16,http://eproptours.com/tour/play.htm?vid=1858southshoreblvd,,2014-04-20 03:23:09,14454606,9,http://www.trulia.com/property/1082772388-1858-Southshore-Blvd-Lake-Oswego-OR-97034,Dana Manning,dana@danamanning.com,(503) 880-7875,,Summa Real Estate Group,http://listings.listhub.net/pages/RMLSOR/14454606/?channel=trulia,,,,,,,,,
